race_id,course_type,distance,weather,condition,date,rank,waku,umaban,horse_name,horse_id,jockey,jockey_id,time,odds,popularity
202543033107,dirt,2,cloudy,good,7,3,1,1,ソレア,2020102690,山崎誠士,05365,1:01.6,19.5,6
202543033107,dirt,2,cloudy,good,7,4,7,7,プレストルーチェ,2017103375,山中悠希,05598,1:01.8,35.6,7
202543033107,dirt,2,cloudy,good,7,5,6,6,クラサーベル,2019101510,澤田龍哉,05452,1:01.8,13.8,4
202543033107,dirt,2,cloudy,good,7,6,5,5,ハクサンモンチュ,2020100785,本橋孝太,05488,1:02.1,18.5,5
202543033107,dirt,2,cloudy,good,7,7,2,2,ノースプリマ,2020100185,佐野遥久,05683,1:02.2,45.4,8
202543033107,dirt,2,cloudy,good,7,8,3,3,ユウノワンワン,2021101846,木間塚龍,05607,1:02.4,9.4,3
202543033107,dirt,2,cloudy,good,7,9,7,8,ハクアイゴジロー,2018102267,川島正太,05444,1:02.5,88.7,9
202543033107,dirt,2,cloudy,good,7,10,8,10,デフィデリ,2019101562,小杉亮,a025d,1:03.1,153.9,10
202543033108,dirt,1,cloudy,good,8,1,3,3,ハクサンセレーネ,2019103789,本橋孝太,05488,1:15.6,2.1,1
202543033108,dirt,1,cloudy,good,8,2,5,5,グルアガッハ,2019105443,笹川翼,05524,1:15.9,3.8,2
202543033108,dirt,1,cloudy,good,8,3,6,7,カイトキング,2019103699,秋元耕成,05347,1:16.0,12.0,4
202543033108,dirt,1,cloudy,good,8,4,8,12,グランデソレイユ,2021101282,庄司大輔,a01d5,1:16.7,31.3,8
202543033108,dirt,1,cloudy,good,8,5,5,6,マイクロモザイク,2020100516,矢野貴之,05380,1:17.1,3.9,3
202543033108,dirt,1,cloudy,good,8,6,7,9,トーケンマンボ,2019103300,山本聡紀,a02b0,1:17.2,21.2,6
202543033108,dirt,1,cloudy,good,8,7,7,10,タキチャンゴー,2019106486,西啓太,a02d7,1:17.3,19.1,5
202543033108,dirt,1,cloudy,good,8,8,8,11,クィーンズハット,2021101223,川島正太,05444,1:17.4,162.5,10
202543033108,dirt,1,cloudy,good,8,9,6,8,スーパーローズ,2017103887,七夕裕次,05611,1:17.9,367.9,12
202543033108,dirt,1,cloudy,good,8,10,2,2,セイジョーシオン,2021109018,小杉亮,a025d,1:17.9,337.6,11
202543033108,dirt,1,cloudy,good,8,11,1,1,バルネージュ,2018103832,福原杏,05595,1:17.9,30.7,7
202543033108,dirt,1,cloudy,good,8,12,4,4,マデイニスルー,2021106710,山本大翔,05682,1:18.3,77.7,9
202530043001,dirt,3,sunny,heavy,1,1,5,5,トゥスイート,2022103191,岩橋勇二,05389,1:16.5,2.0,1
202530043001,dirt,3,sunny,heavy,1,2,8,10,フロレシミエント,2022101713,石川倭,05534,1:17.2,5.2,3
202530043001,dirt,3,sunny,heavy,1,3,7,8,イケノシティー,2022101118,松井伸也,05502,1:17.4,22.0,5
202530043001,dirt,3,sunny,heavy,1,4,7,7,ユイダイナソー,2022102367,井上俊彦,00837,1:17.7,304.6,10
202530043001,dirt,3,sunny,heavy,1,5,2,2,コーズオブラブ,2022102593,落合玄太,05578,1:17.8,16.2,4
202530043001,dirt,3,sunny,heavy,1,6,4,4,ヴェントノワール,2022100589,吉本隆記,05624,1:18.5,38.8,8
202530043001,dirt,3,sunny,heavy,1,7,6,6,ハローニューミー,2022102120,小野楓馬,05592,1:18.7,35.2,7
202530043001,dirt,3,sunny,heavy,1,8,1,1,フォーチュンデイズ,2022100501,宮内勇樹,05685,1:19.2,29.8,6
202530043001,dirt,3,sunny,heavy,1,9,3,3,シャンパンイン,2022106488,阿部龍,05492,1:19.3,2.8,2
202530043001,dirt,3,sunny,heavy,1,10,8,9,コスモリッキー,2022106819,坂下秀樹,05054,1:19.5,198.5,9
202530043002,dirt,3,sunny,heavy,2,1,6,8,カツノトキメキ,2022103969,宮内勇樹,05685,1:01.8,2.4,2
202530043002,dirt,3,sunny,heavy,2,2,8,11,ヒスイコースト,2022101527,桑村真明,05411,1:02.1,2.3,1
202530043002,dirt,3,sunny,heavy,2,3,5,6,モーニングボタン,2022100443,藤田凌駕,05686,1:02.9,33.2,6
202530043002,dirt,3,sunny,heavy,2,4,6,7,モーモーブルー,2022106300,井上俊彦,00837,1:03.1,9.5,4
202530043002,dirt,3,sunny,heavy,2,5,4,4,フラワーステラ,2022102194,石川倭,05534,1:03.8,19.4,5
202530043002,dirt,3,sunny,heavy,2,6,7,9,ニットウミズナ,2022103110,松井伸也,05502,1:04.4,5.4,3
202530043002,dirt,3,sunny,heavy,2,7,7,10,ゴールドバインダー,2022101999,落合玄太,05578,1:04.5,100.9,8
202530043002,dirt,3,sunny,heavy,2,8,8,12,ヤンキージャック,2022106994,坂下秀樹,05054,1:04.5,304.7,11
202530043002,dirt,3,sunny,heavy,2,9,1,1,トーケンナナ,2022106880,亀井洋司,05371,1:04.6,153.7,9
202530043002,dirt,3,sunny,heavy,2,10,3,3,ハドハド,2022101354,阿岸潤一,05653,1:05.6,478.3,12
202530043002,dirt,3,sunny,heavy,2,11,2,2,コンバットベラ,2022102023,黒澤愛斗,05477,1:05.8,279.9,10
202530043002,dirt,3,sunny,heavy,2,12,5,5,メアリースコード,2022104114,小野楓馬,05592,1:06.1,77.5,7
202530043003,dirt,3,sunny,heavy,3,1,7,7,レイヴオン,2022104047,岩橋勇二,05389,1:14.8,12.7,4
202530043003,dirt,3,sunny,heavy,3,2,8,8,パレスゴールド,2022106036,桑村真明,05411,1:14.9,4.0,2
202530043003,dirt,3,sunny,heavy,3,3,6,6,ルクスディライト,2022102034,阿岸潤一,05653,1:15.0,12.4,3
202530043003,dirt,3,sunny,heavy,3,4,3,3,マキシマムドライブ,2022102794,服部茂史,05286,1:15.1,1.4,1
202530043003,dirt,3,sunny,heavy,3,5,1,1,エミネンスローズ,2022101162,小野楓馬,05592,1:16.5,12.9,5
202530043003,dirt,3,sunny,heavy,3,6,5,5,ダンストンアンセム,2022104337,宮内勇樹,05685,1:16.5,119.6,8
202530043003,dirt,3,sunny,heavy,3,7,4,4,スペルビア,2022101781,黒澤愛斗,05477,1:17.5,15.8,6
202530043003,dirt,3,sunny,heavy,3,8,2,2,クリムゾンジュエル,2022105942,阿部龍,05492,1:18.8,64.9,7
202530043004,dirt,2,sunny,heavy,4,1,6,6,ゴールデンリング,2023101023,桑村真明,05411,1:01.9,4.1,3
202530043004,dirt,2,sunny,heavy,4,2,5,5,ミスターバッドガイ,2023102872,落合玄太,05578,1:02.5,2.3,1
202530043004,dirt,2,sunny,heavy,4,3,4,4,ノアルパフェ,2023104021,小野楓馬,05592,1:03.3,2.6,2
202530043004,dirt,2,sunny,heavy,4,4,2,2,サスケベラ,2023100579,岩橋勇二,05389,1:03.9,82.6,7
202530043004,dirt,2,sunny,heavy,4,5,1,1,オスマンサス,2023100875,石川倭,05534,1:04.1,7.4,4
202530043004,dirt,2,sunny,heavy,4,6,7,7,ホーンバッファロー,2023100319,宮内勇樹,05685,1:05.9,104.6,8
202530043004,dirt,2,sunny,heavy,4,7,8,8,ヴェルメイユドール,2023104218,井上俊彦,00837,1:06.8,81.9,6
202530043004,dirt,2,sunny,heavy,4,8,3,3,ハイパーアリュール,2023101998,阿部龍,05492,1:07.8,22.0,5
202530043005,dirt,3,sunny,heavy,5,1,6,6,ラビアータ,2020105579,落合玄太,05578,1:01.1,2.6,1
202530043005,dirt,3,sunny,heavy,5,2,8,9,クラシカルスカラー,2020105430,宮内勇樹,05685,1:01.6,8.7,4
202530043005,dirt,3,sunny,heavy,5,3,2,2,クインズアルテミス,2021106567,小野楓馬,05592,1:01.8,2.8,2
202530043005,dirt,3,sunny,heavy,5,4,8,10,ワイルドラヴ,2015104027,岩橋勇二,05389,1:01.9,14.1,5
202530043005,dirt,3,sunny,heavy,5,5,4,4,フェールアシュバル,2017106105,亀井洋司,05371,1:02.3,128.1,9
202530043005,dirt,3,sunny,heavy,5,6,1,1,ディーエスエンスー,2020104629,桑村真明,05411,1:02.6,3.4,3
202530043005,dirt,3,sunny,heavy,5,7,3,3,ミレニアムバイオ,2021101815,及川烈,05629,1:02.7,67.9,7
202530043005,dirt,3,sunny,heavy,5,8,7,7,ヴィルゲート,2018102429,藤田凌駕,05686,1:02.7,279.1,10
202530043005,dirt,3,sunny,heavy,5,9,7,8,コスモタラゴン,2021106778,石川倭,05534,1:03.1,122.5,8
202530043005,dirt,3,sunny,heavy,5,10,5,5,スワンオーキッド,2020102447,服部茂史,05286,1:03.4,53.3,6
202530043006,dirt,4,sunny,heavy,6,1,3,3,ヨシノヒローイン,2021100890,服部茂史,05286,1:01.4,2.7,2
202530043006,dirt,4,sunny,heavy,6,2,5,5,マノレア,2020105587,石川倭,05534,1:01.4,1.9,1
202530043006,dirt,4,sunny,heavy,6,3,4,4,フロンテアブライト,2020106799,落合玄太,05578,1:01.8,6.5,3
202530043006,dirt,4,sunny,heavy,6,4,8,12,ラグナキリア,2018104832,阿部龍,05492,1:01.9,48.5,7
202530043006,dirt,4,sunny,heavy,6,5,8,11,イイデスカイハイ,2021109022,黒澤愛斗,05477,1:02.3,26.6,6
202530043006,dirt,4,sunny,heavy,6,6,7,9,ヤマノプリティー,2018101402,阿岸潤一,05653,1:02.6,20.1,5
202530043006,dirt,4,sunny,heavy,6,7,6,7,パープルビューティ,2021100528,藤田凌駕,05686,1:02.8,83.6,9
202530043006,dirt,4,sunny,heavy,6,8,5,6,キアキア,2020102615,岩橋勇二,05389,1:02.9,16.1,4
202530043006,dirt,4,sunny,heavy,6,9,6,8,オールイズトゥルー,2019105098,宮内勇樹,05685,1:03.1,377.1,11
202530043006,dirt,4,sunny,heavy,6,10,2,2,コンバットグランデ,2020101680,桑村真明,05411,1:03.1,68.9,8
202530043006,dirt,4,sunny,heavy,6,11,1,1,トウヨウノマジョ,2020100824,及川烈,05629,1:03.2,102.5,10
202530043006,dirt,4,sunny,heavy,6,12,7,10,プリマリー,2019104234,若杉朝飛,05608,1:03.5,428.0,12
202530043007,dirt,4,sunny,heavy,7,1,2,2,リッククッキー,2022103426,小野楓馬,05592,1:03.1,1.9,1
202530043007,dirt,4,sunny,heavy,7,2,8,10,カネトシセレスト,2020105103,黒澤愛斗,05477,1:03.1,2.9,2
202530043007,dirt,4,sunny,heavy,7,3,4,4,ベニノジェネラル,2018101889,藤田凌駕,05686,1:03.6,11.2,5
202530043007,dirt,4,sunny,heavy,7,4,7,7,ティファニジェンヌ,2021103261,亀井洋司,05371,1:03.7,7.8,3
202530043007,dirt,4,sunny,heavy,7,5,8,9,トムワールド,2020102128,及川烈,05629,1:03.9,31.0,6
202530043007,dirt,4,sunny,heavy,7,6,6,6,オグリヨンセイ,2020103135,落合玄太,05578,1:04.2,9.5,4
202530043007,dirt,4,sunny,heavy,7,7,7,8,アースリンゴ,2020107215,阿岸潤一,05653,1:04.7,152.7,10
202530043007,dirt,4,sunny,heavy,7,8,3,3,ジェイスマイル,2017101141,坂下秀樹,05054,1:04.8,38.9,7
202530043007,dirt,4,sunny,heavy,7,9,5,5,ブリリオプリンス,2019109039,松井伸也,05502,1:04.8,133.9,9
202530043007,dirt,4,sunny,heavy,7,10,1,1,クィーンズハーパー,2022100117,若杉朝飛,05608,1:06.0,65.6,8
202530043008,dirt,4,sunny,heavy,8,1,5,5,ロピア,2022107206,石川倭,05534,1:03.1,2.2,1
202530043008,dirt,4,sunny,heavy,8,2,7,9,ユニコーンホエール,2022102517,宮内勇樹,05685,1:03.4,2.3,2
202530043008,dirt,4,sunny,heavy,8,3,4,4,ラウスダケ,2017106110,小野楓馬,05592,1:03.8,22.3,5
202530043008,dirt,4,sunny,heavy,8,4,6,7,ニシノカケハシ,2019101381,桑村真明,05411,1:03.9,4.9,3
202530043008,dirt,4,sunny,heavy,8,5,8,11,トンチャン,2021100281,及川烈,05629,1:04.2,82.9,8
202530043008,dirt,4,sunny,heavy,8,6,2,2,ギガフォルス,2021103803,藤田凌駕,05686,1:04.3,21.2,4
202530043008,dirt,4,sunny,heavy,8,7,8,10,カナリコッタゲーム,2019105657,服部茂史,05286,1:05.2,46.2,7
202530043008,dirt,4,sunny,heavy,8,8,1,1,マジカルウィーク,2021102250,黒澤愛斗,05477,1:05.3,44.5,6
202530043008,dirt,4,sunny,heavy,8,9,7,8,エウテューモス,2020101331,若杉朝飛,05608,1:05.7,110.7,9
202530043008,dirt,4,sunny,heavy,8,10,3,3,ファイアーストーム,2021103688,井上俊彦,00837,1:05.9,339.4,10
202530043008,dirt,4,sunny,heavy,8,11,6,6,アースクインビー,2016101758,吉本隆記,05624,1:06.6,454.0,11
202530043009,dirt,4,sunny,heavy,9,1,8,13,ハイカラサン,2022107338,岩橋勇二,05389,1:16.1,1.5,1
202530043009,dirt,4,sunny,heavy,9,2,8,12,バイバイダーリン,2022106029,服部茂史,05286,1:16.5,3.4,2
202530043009,dirt,4,sunny,heavy,9,3,6,9,サクラキングリー,2021104067,亀井洋司,05371,1:17.0,24.8,5
202530043009,dirt,4,sunny,heavy,9,4,7,10,アクティブテーラー,2019100699,阿岸潤一,05653,1:17.2,246.0,11
202530043009,dirt,4,sunny,heavy,9,5,4,5,エデュース,2021100654,宮内勇樹,05685,1:17.4,7.3,3
202530043009,dirt,4,sunny,heavy,9,6,3,3,アフリカンリリー,2021104641,小野楓馬,05592,1:17.7,14.2,4
202530043009,dirt,4,sunny,heavy,9,7,5,6,ベイサルシュート,2021100278,石川倭,05534,1:18.9,109.8,7
202530043009,dirt,4,sunny,heavy,9,8,6,8,キョウエイボンバー,2020102033,阿部龍,05492,1:18.9,176.9,9
202530043009,dirt,4,sunny,heavy,9,9,7,11,アースジェイソンテ,2020107216,吉本隆記,05624,1:19.5,191.7,10
202530043009,dirt,4,sunny,heavy,9,10,5,7,ワイルドバンチ,2022101247,井上俊彦,00837,1:19.6,34.3,6
202530043009,dirt,4,sunny,heavy,9,11,1,1,フェデラボーテ,2021101547,若杉朝飛,05608,1:21.1,316.3,13
202530043009,dirt,4,sunny,heavy,9,12,2,2,マジカ,2022102644,藤田凌駕,05686,1:21.5,266.0,12
202530043009,dirt,4,sunny,heavy,9,13,4,4,スティールヒューズ,2021101979,桑村真明,05411,1:21.9,113.8,8
202530043010,dirt,2,sunny,heavy,10,1,7,8,アジャイルブラック,2021105992,石川倭,05534,1:50.4,1.3,1
202530043010,dirt,2,sunny,heavy,10,2,6,6,ワイドカイゼリン,2020102231,落合玄太,05578,1:50.7,4.8,2
202530043010,dirt,2,sunny,heavy,10,3,7,7,スペイスフォース,2019101883,岩橋勇二,05389,1:50.8,28.3,5
202530043010,dirt,2,sunny,heavy,10,4,8,10,クラウォー,2018100279,阿部龍,05492,1:51.5,42.5,6
202530043010,dirt,2,sunny,heavy,10,5,1,1,クーシフォン,2019102484,宮内勇樹,05685,1:51.7,71.5,8
202530043010,dirt,2,sunny,heavy,10,6,8,9,サクセスパルス,2020101126,井上俊彦,00837,1:52.1,11.1,4
202530043010,dirt,2,sunny,heavy,10,7,5,5,ホウオウプラージュ,2020102708,桑村真明,05411,1:52.3,135.6,10
202530043010,dirt,2,sunny,heavy,10,8,4,4,ボルゲリ,2018100955,藤田凌駕,05686,1:52.4,134.0,9
202530043010,dirt,2,sunny,heavy,10,9,2,2,クィーンズヒル,2020103749,服部茂史,05286,1:52.4,70.3,7
202530043010,dirt,2,sunny,heavy,10,10,3,3,アンドゥーラ,2021100480,小野楓馬,05592,1:55.7,7.3,3
202530043011,dirt,4,sunny,heavy,11,1,8,13,スワッガー,2022106317,落合玄太,05578,1:14.2,2.1,1
202530043011,dirt,4,sunny,heavy,11,2,7,11,ラストボーン,2021104639,阿岸潤一,05653,1:14.5,14.4,5
202530043011,dirt,4,sunny,heavy,11,3,6,10,トネムスメ,2021104625,桑村真明,05411,1:14.8,5.8,3
202530043011,dirt,4,sunny,heavy,11,4,5,7,レディパイロ,2021106439,藤田凌駕,05686,1:14.9,207.9,12
202530043011,dirt,4,sunny,heavy,11,5,5,8,タイセイロージー,2019105627,服部茂史,05286,1:15.0,6.3,4
202530043011,dirt,4,sunny,heavy,11,6,7,12,アイスボウル,2018102878,石川倭,05534,1:15.4,50.3,8
202530043011,dirt,4,sunny,heavy,11,7,3,3,サクラファシナンテ,2018104014,阿部龍,05492,1:15.5,3.6,2
202530043011,dirt,4,sunny,heavy,11,8,2,2,アフロビート,2020106857,松井伸也,05502,1:15.9,183.8,11
202530043011,dirt,4,sunny,heavy,11,9,6,9,グッデーサイレンス,2019106761,宮内勇樹,05685,1:16.1,30.3,7
202530043011,dirt,4,sunny,heavy,11,10,4,6,ディオスメッセージ,2020101189,小野楓馬,05592,1:16.1,26.4,6
202530043011,dirt,4,sunny,heavy,11,11,1,1,コンサイダー,2020103862,黒澤愛斗,05477,1:16.1,93.7,9
202530043011,dirt,4,sunny,heavy,11,12,3,4,オフビート,2021101511,及川烈,05629,1:16.4,464.1,14
202530043011,dirt,4,sunny,heavy,11,13,4,5,コパノライダー,2017104121,若杉朝飛,05608,1:16.6,157.0,10
202530043011,dirt,4,sunny,heavy,11,14,8,14,ディーエスフランク,2020106485,岩橋勇二,05389,1:16.7,423.7,13
202544043001,dirt,3,sunny,heavy,1,1,1,1,サクラサクヤヒメ,2022101877,吉井章,05583,1:43.7,2.3,1
202544043001,dirt,3,sunny,heavy,1,1,8,8,ナンセイコウタロー,2022106087,笹川翼,05524,1:43.7,4.7,3
202544043001,dirt,3,sunny,heavy,1,3,4,4,ブレスト,2022105667,張田昂,05549,1:43.9,3.9,2
202544043001,dirt,3,sunny,heavy,1,4,3,3,アエノキングダム,2022103431,岡村健司,05562,1:44.0,5.9,4
202544043001,dirt,3,sunny,heavy,1,5,2,2,ウィンドチェイサー,2022101880,福原杏,05595,1:44.7,11.3,5
202544043001,dirt,3,sunny,heavy,1,6,8,9,ディサイデッド,2022100845,菅原涼太,05612,1:44.9,104.4,9
202544043001,dirt,3,sunny,heavy,1,7,7,7,ロイヤルカラット,2022103178,達城龍次,05540,1:45.8,14.9,6
202544043001,dirt,3,sunny,heavy,1,8,6,6,コーゲンカイショウ,2022103075,千田洋,a0277,1:46.2,82.0,7
202544043001,dirt,3,sunny,heavy,1,9,5,5,ハッピーグローリー,2022100610,野畑凌,05630,1:46.8,99.5,8
202544043002,dirt,3,sunny,heavy,2,1,8,9,アフロライデル,2022101838,本田正重,05443,1:28.8,1.5,1
202544043002,dirt,3,sunny,heavy,2,2,4,4,マサノフリーダム,2022103648,矢野貴之,05380,1:29.5,18.6,5
202544043002,dirt,3,sunny,heavy,2,3,7,7,オオサキサンダー,2022103477,岡村健司,05562,1:29.5,25.8,6
202544043002,dirt,3,sunny,heavy,2,4,1,1,セイルクレセント,2022100598,瀬川将輝,a02d8,1:30.0,9.3,4
202544043002,dirt,3,sunny,heavy,2,5,3,3,ジュリアン,2022105669,笹川翼,05524,1:30.4,5.1,2
202544043002,dirt,3,sunny,heavy,2,6,6,6,リコーモーラー,2022105222,安藤洋一,a025f,1:30.7,5.5,3
202544043002,dirt,3,sunny,heavy,2,7,5,5,ブラックタルマエ,2022106406,木澤奨,05652,1:30.8,62.1,7
202544043002,dirt,3,sunny,heavy,2,8,8,8,ヤマショウサッシュ,2022106137,菅原涼太,05612,1:31.3,183.1,9
202544043002,dirt,3,sunny,heavy,2,9,2,2,ドラゴンウィッシュ,2022100143,中村尚平,a0260,1:31.4,71.1,8
202544043003,dirt,3,sunny,heavy,3,1,4,5,セイテン,2022103351,吉井章,05583,1:14.6,12.0,4
202544043003,dirt,3,sunny,heavy,3,2,1,1,チュウオーハグラー,2022106983,千田洋,a0277,1:15.0,159.2,11
202544043003,dirt,3,sunny,heavy,3,3,3,3,イーオレイ,2022102950,矢野貴之,05380,1:15.0,1.6,1
202544043003,dirt,3,sunny,heavy,3,4,7,11,シタパンツ,2022103299,和田譲治,05399,1:15.1,5.4,2
202544043003,dirt,3,sunny,heavy,3,5,7,10,アオボシ,2022100513,安藤洋一,a025f,1:15.7,19.0,5
202544043003,dirt,3,sunny,heavy,3,6,4,4,トリフォーリオ,2022101512,本田正重,05443,1:15.7,21.8,6
202544043003,dirt,3,sunny,heavy,3,7,8,13,リュウノワールド,2022106702,西啓太,a02d7,1:16.2,23.3,7
202544043003,dirt,3,sunny,heavy,3,8,2,2,ヴェントフォルテ,2022104377,野畑凌,05630,1:16.2,34.5,8
202544043003,dirt,3,sunny,heavy,3,9,5,6,コンチチャワンムシ,2022109061,瀬川将輝,a02d8,1:17.0,237.5,12
202544043003,dirt,3,sunny,heavy,3,10,8,12,モンゲーヴィーナス,2022102605,鷹見陸,05665,1:17.1,253.1,13
202544043003,dirt,3,sunny,heavy,3,11,6,8,プルミエパルファム,2022105492,達城龍次,05540,1:17.3,5.9,3
202544043003,dirt,3,sunny,heavy,3,12,6,9,モーニングスター,2022106335,田中洸多,a041e,1:18.3,50.8,9
202544043003,dirt,3,sunny,heavy,3,13,5,7,サブノマカナ,2022104367,高橋昭平,a02d9,1:18.5,61.6,10
202544043004,dirt,2,sunny,slightly_heavy,4,1,6,9,スペシャルサンデー,2018106570,菅原涼太,05612,1:44.0,2.7,1
202544043004,dirt,2,sunny,slightly_heavy,4,2,4,4,アイソタイプ,2021105306,達城龍次,05540,1:44.3,11.2,5
202544043004,dirt,2,sunny,slightly_heavy,4,3,4,5,サヴァリア,2020103628,小野俊斗,a05da,1:45.0,45.5,10
202544043004,dirt,2,sunny,slightly_heavy,4,4,1,1,ブリックバーン,2021105495,和田譲治,05399,1:45.0,10.7,4
202544043004,dirt,2,sunny,slightly_heavy,4,5,6,8,ヴォーグアルタイル,2021104483,本田正重,05443,1:45.1,3.0,2
202544043004,dirt,2,sunny,slightly_heavy,4,6,5,7,ハカイシン,2020110074,岡村健司,05562,1:45.1,11.5,6
202544043004,dirt,2,sunny,slightly_heavy,4,7,5,6,テンポルバート,2020109049,田中洸多,a041e,1:45.3,39.2,8
202544043004,dirt,2,sunny,slightly_heavy,4,8,7,11,スマートビアンカ,2021101544,鷹見陸,05665,1:45.6,33.8,7
202544043004,dirt,2,sunny,slightly_heavy,4,9,2,2,プリマデルノールド,2021106441,安藤洋一,a025f,1:45.8,5.7,3
202544043004,dirt,2,sunny,slightly_heavy,4,10,8,13,エンバーク,2021105235,室陽一朗,05651,1:46.1,349.7,13
202544043004,dirt,2,sunny,slightly_heavy,4,11,3,3,モデュレーション,2021105028,野畑凌,05630,1:46.2,43.9,9
202544043004,dirt,2,sunny,slightly_heavy,4,12,7,10,リケアヴィオレ,2021102363,本村直樹,a0128,1:46.3,260.5,12
202544043004,dirt,2,sunny,slightly_heavy,4,13,8,12,ブレイクルージュ,2021100075,西啓太,a02d7,1:48.5,252.3,11
202544043005,dirt,2,sunny,slightly_heavy,5,1,5,5,ブルーアプローズ,2021105940,西啓太,a02d7,1:27.7,1.1,1
202544043005,dirt,2,sunny,slightly_heavy,5,2,8,11,アソス,2020100884,安藤洋一,a025f,1:29.2,50.9,7
202544043005,dirt,2,sunny,slightly_heavy,5,3,1,1,アミフジモアナ,2021109082,菅原涼太,05612,1:29.3,9.0,2
202544043005,dirt,2,sunny,slightly_heavy,5,4,6,7,リアンフォール,2021106339,藤田凌,05559,1:29.4,16.8,3
202544043005,dirt,2,sunny,slightly_heavy,5,5,6,6,アエノジャッジ,2021103365,岡村健司,05562,1:29.5,30.5,6
202544043005,dirt,2,sunny,slightly_heavy,5,6,4,4,ウイントルヴェール,2020105199,谷内貫太,05650,1:30.0,164.4,11
202544043005,dirt,2,sunny,slightly_heavy,5,7,7,9,ニシノミモザ,2021107091,達城龍次,05540,1:30.1,28.6,5
202544043005,dirt,2,sunny,slightly_heavy,5,8,3,3,アンナネーヴェ,2021106680,東原悠善,a01d4,1:30.4,160.6,10
202544043005,dirt,2,sunny,slightly_heavy,5,9,2,2,キョウエイノヴェル,2021103363,江里口裕,a02ad,1:30.5,67.0,9
202544043005,dirt,2,sunny,slightly_heavy,5,10,7,8,ゴーディアンノット,2021104826,杉山海波,a05db,1:30.6,20.4,4
202544043005,dirt,2,sunny,slightly_heavy,5,11,8,10,マキズシトイナ,2021103810,鷹見陸,05665,1:31.1,65.2,8
202544043006,dirt,2,sunny,slightly_heavy,6,1,8,14,ショウサンレックス,2020102030,Ｒ．クア,a03a8,1:14.3,9.5,5
202544043006,dirt,2,sunny,slightly_heavy,6,2,7,11,ザクラウン,2021106259,矢野貴之,05380,1:14.3,6.0,3
202544043006,dirt,2,sunny,slightly_heavy,6,3,7,12,ダンシングラスカル,2019104342,笹川翼,05524,1:15.3,3.1,1
202544043006,dirt,2,sunny,slightly_heavy,6,4,3,3,ジェーボンド,2021102374,達城龍次,05540,1:15.4,39.8,11
202544043006,dirt,2,sunny,slightly_heavy,6,5,5,7,エムオーナイナー,2018105693,新原周馬,05647,1:15.4,7.5,4
202544043006,dirt,2,sunny,slightly_heavy,6,6,4,5,ナデナデ,2021107263,本田正重,05443,1:15.5,5.0,2
202544043006,dirt,2,sunny,slightly_heavy,6,7,6,9,ダイヤメ,2021106149,吉井章,05583,1:15.6,12.6,6
202544043006,dirt,2,sunny,slightly_heavy,6,8,2,2,イチモクサン,2020100854,野畑凌,05630,1:15.6,29.7,10
202544043006,dirt,2,sunny,slightly_heavy,6,9,3,4,ルーセントスター,2017103905,谷内貫太,05650,1:15.8,14.3,7
202544043006,dirt,2,sunny,slightly_heavy,6,10,1,1,エスプリナミコ,2020105010,町田直希,05455,1:15.9,25.8,9
202544043006,dirt,2,sunny,slightly_heavy,6,11,5,8,ルイーサ,2020102389,藤田凌,05559,1:15.9,15.8,8
202544043006,dirt,2,sunny,slightly_heavy,6,12,4,6,コトブキエース,2020104037,今野忠成,05230,1:15.9,76.1,12
202544043006,dirt,2,sunny,slightly_heavy,6,13,8,13,サンドバンブー,2021106373,高橋昭平,a02d9,1:16.9,206.9,14
202544043006,dirt,2,sunny,slightly_heavy,6,14,6,10,ブッコワース,2021103462,江里口裕,a02ad,1:17.2,204.0,13
202544043007,dirt,1,sunny,slightly_heavy,7,1,7,9,ブッシュテソーロ,2020102380,藤田凌,05559,1:42.7,2.0,1
202544043007,dirt,1,sunny,slightly_heavy,7,2,3,3,ヒンナ,2021103660,和田譲治,05399,1:43.0,7.3,3
202544043007,dirt,1,sunny,slightly_heavy,7,3,6,6,ブレストサンダー,2020105159,矢野貴之,05380,1:43.3,2.4,2
202544043007,dirt,1,sunny,slightly_heavy,7,4,8,10,ファーストフォルテ,2021101960,本田正重,05443,1:43.5,13.9,4
202544043007,dirt,1,sunny,slightly_heavy,7,5,6,7,エルツ,2020105919,安藤洋一,a025f,1:43.9,14.6,5
202544043007,dirt,1,sunny,slightly_heavy,7,6,7,8,グッドルックス,2020104009,山中悠希,05598,1:44.0,219.7,9
202544043007,dirt,1,sunny,slightly_heavy,7,7,2,2,ボニファシオ,2020104229,佐野遥久,05683,1:44.3,49.8,7
202544043007,dirt,1,sunny,slightly_heavy,7,8,4,4,エスオーライジング,2021102631,横川怜央,a0278,1:44.9,98.5,8
202544043007,dirt,1,sunny,slightly_heavy,7,9,1,1,ウエノマルダンディ,2021100342,瀬川将輝,a02d8,1:45.5,323.2,11
202544043007,dirt,1,sunny,slightly_heavy,7,10,5,5,ジェノベーゼ,2021101807,杉山海波,a05db,1:45.9,250.1,10
202544043007,dirt,1,sunny,slightly_heavy,7,11,8,11,ホクトブルース,2020101506,田中洸多,a041e,1:49.0,33.1,6
202544043008,dirt,1,sunny,slightly_heavy,8,1,8,11,キタノライアン,2017104173,安藤洋一,a025f,1:14.3,5.2,3
202544043008,dirt,1,sunny,slightly_heavy,8,2,4,4,スプレンデンテ,2020103029,吉原寛人,05299,1:14.7,2.8,1
